Holy-Bible---Danish---Danish-Bible---Standard-Edition.toml	Danish Bible	Dansk Bibel	Danish	Dansk	3804296
Holy-Bible---Dawro---Dawuro-Bible---Standard-Edition.toml	Dawuro Bible, Ethiopian (Latin)	Geeshsha Mas'aafaa	Dawro	Dawro	4789167
Holy-Bible---Desiya---Desiya-Bible---Standard-Edition.toml	Desiya New Testament	ସତିଅର୍‌ ବାଟ୍‌	Desiya	ଦେଶିଆ	3117775
Holy-Bible---Dhanki---Dhanki-Devanagari-Bible---Standard-Edition.toml	Dhanki Devanagari Bible	परमेश्वरन सत्य वचन	Dhanki	Dhanki	4497811
Holy-Bible---Dholuo---Dholuo-Bible---Standard-Edition.toml	Dholuo Bible	Moting’o Loko Manyien	Dholuo	Dholuo	3934170
Holy-Bible---Dombe---Dombe-Bible---Standard-Edition.toml	Dombe Bible	Dombe Bible	Dombe	Dombe	993118
Holy-Bible---Dongxiang---Donxian-Bible---Standard-Edition.toml	Dongxiang Santa Bible	Hudani Kielien	Dongxiang	Santa	890472
Holy-Bible---Dutch---Canisiusvertaling---Standard-Edition.toml	Dutch Petrus Canisius Translation	Nederlandse Petrus Canisiusvertaling Bijbel	Dutch	Nederlandse	4179167
Holy-Bible---Dutch---Leuvense-Bible---Standard-Edition.toml	Leuvense Bible	Leuvense Bijbel	Dutch	Nederlandse	4837983
Holy-Bible---Dutch---Schrift---Standard-Edition.toml	Dutch Holy Bible	De Heilige Schrift 1917	Dutch	Nederlandse	4478733
Holy-Bible---Dutch---Statenvertaling---Standard-Edition.toml	Dutch States Translation	Nederlandse Statenvertaling Bijbel	Dutch	Nederlandse	4481585
Holy-Bible---Duya---Duya-Bible---Standard-Edition.toml	Idun Duya Bible	Ibibemuwe-Num Iyiki Ifa Ru Dũya	Idun	Dũya	1137585
Holy-Bible---Ekajuk---Ekajuk-Bible---Standard-Edition.toml	Kajuk Bible	Ekajuk Bible	Kajuk	Ekajuk	2258996
Holy-Bible---English---A-Conservative-Version---Standard-Edition.toml	A Conservative Version	A Conservative Version	English	English	4249904
Holy-Bible---English---Aionian-Bible---Standard-Edition.toml	Aionian Bible	Aionian Bible	English	English	4190741
Holy-Bible---English---American-Standard-Version-1901---Standard-Edition.toml	American Standard Version 1901	American Standard Version 1901	English	English	4316475
Holy-Bible---English---Anderson-Bible---Standard-Edition.toml	Anderson New Testament 1864	Anderson New Testament 1864	English	English	989982
Holy-Bible---English---Berean-Standard---Standard-Edition.toml	Berean Standard Bible	Berean Standard Bible	English	English	4040127
Holy-Bible---English---Bible-in-Basic-English---Standard-Edition.toml	Bible in Basic English	Bible in Basic English	English	English	4332250
Holy-Bible---English---Brenton-English-Septuagint---Standard-Edition.toml	Brenton English Septuagint	Brenton English Septuagint	English	English	3319516
Holy-Bible---English---British-English-Septuagint-2012---Standard-Edition.toml	British English Septuagint 2012	British English Septuagint 2012	English	English	3317536
Holy-Bible---English---Catholic-Public-Domain---Standard-Edition.toml	Catholic Public Domain Version	Catholic Public Domain Version	English	English	4486158
Holy-Bible---English---Darby-Translation---Standard-Edition.toml	Darby Translation	Darby Translation	English	English	4265360
Holy-Bible---English---Douay-Rheims-1899---Standard-Edition.toml	Douay-Rheims 1899	Douay-Rheims 1899	English	English	4223169
Holy-Bible---English---Family-35-NT---Standard-Edition.toml	Family 35 New Testament	Family 35 New Testament	English	English	996351
Holy-Bible---English---Free-Bible-Version---Standard-Edition.toml	Free Bible Version	Free Bible Version	English	English	4147324
Holy-Bible---English---Geneva-Bible---Standard-Edition.toml	Geneva Bible	Geneva Bible	English	English	4341675
Holy-Bible---English---Godbey-Bible---Standard-Edition.toml	Godbey New Testament	Godbey New Testament	English	English	978387
Holy-Bible---English---Gods-Living-Word---Standard-Edition.toml	God's Living Word	God's Living Word	English	English	121556
Holy-Bible---English---Haweis-Bible---Standard-Edition.toml	Haweis New Testament	Haweis New Testament	English	English	1015112
Holy-Bible---English---Jewish-Bible---Standard-Edition.toml	Jewish Bible in English	Jewish Bible in English	English	English	3329076
Holy-Bible---English---King-James-Version---Standard-Edition.toml	King James Version, Annotated	King James Version, Annotated	English	English	4347210
Holy-Bible---English---King-James-Version-American---Standard-Edition.toml	King James Version, American	King James Version, American	English	English	4253823
Holy-Bible---English---King-James-Version-Cambridge---Standard-Edition.toml	King James Version, Purified	King James Version, Purified	English	English	4300004
Holy-Bible---English---King-James-Version-Restored-Name---Standard-Edition.toml	King James Version, Restored	King James Version, Restored	English	English	4288785
Holy-Bible---English---King-James-Version-Revised---Standard-Edition.toml	King James Version, Revised	King James Version, Revised	English	English	4278196
Holy-Bible---English---King-James-Version-Updated---Standard-Edition.toml	King James Version, Updated	King James Version, Updated	English	English	4317878
Holy-Bible---English---LXX2012-U-S-English---Standard-Edition.toml	LXX: Septuagint, English 2012	LXX: Septuagint, English 2012	English	English	3315085
Holy-Bible---English---Leeser-Tanakh---Standard-Edition.toml	Leeser Tanakh Old Testament	Leeser Tanakh Old Testament	English	English	3451285
Holy-Bible---English---Literal-Standard---Standard-Edition.toml	Literal Standard Version	Literal Standard Version	English	English	4270105
Holy-Bible---English---Living-Oracles-NT---Standard-Edition.toml	Living Oracles NT	Living Oracles NT	English	English	971249
Holy-Bible---English---Majority-Standard-Bible---Standard-Edition.toml	Majority Standard Bible	Majority Standard Bible	English	English	4048531
Holy-Bible---English---Montgomery-NT---Standard-Edition.toml	Montgomery New Testament	Montgomery New Testament	English	English	995521
Holy-Bible---English---New-Heart-Aramaic---Standard-Edition.toml	New Heart English Bible, Aramaic	New Heart English Bible, Aramaic	English	English	4208375
Holy-Bible---English---New-Heart-Jehovah---Standard-Edition.toml	New Heart English Bible, Jehovah	New Heart English Bible, Jehovah	English	English	4199614
Holy-Bible---English---New-Heart-Jesus-Messiah---Standard-Edition.toml	New Heart English Bible, Messiah	New Heart English Bible, Messiah	English	English	4206087
Holy-Bible---English---New-Heart-Messianic---Standard-Edition.toml	New Heart English Bible, Yeshua	New Heart English Bible, Yeshua	English	English	4207657
Holy-Bible---English---New-Heart-Standard---Standard-Edition.toml	New Heart English Bible, Standard	New Heart English Bible, Standard	English	English	4204994
Holy-Bible---English---New-Heart-YHWH---Standard-Edition.toml	New Heart English Bible, YHWH	New Heart English Bible, YHWH	English	English	4179443
Holy-Bible---English---Noyes---Standard-Edition.toml	Noyes Bible	Noyes Bible	English	English	2320251
Holy-Bible---English---One-Unity-Resource-Bible---Standard-Edition.toml	One Unity Resource Bible	One Unity Resource Bible	English	English	1998684
Holy-Bible---English---Open-English-Bible-Commonwealth---Standard-Edition.toml	Open English Bible, Commonwealth	Open English Bible, Commonwealth	English	English	1756013
Holy-Bible---English---Open-English-Bible-US---Standard-Edition.toml	Open English Bible, US	Open English Bible, US	English	English	1755639
Holy-Bible---English---Orthodox-Jewish-Bible---Standard-Edition.toml	The Orthodox Jewish Bible	Tanakh and B'rit Chadasha	English	English	4680474
Holy-Bible---English---Plain-English-Version---Standard-Edition.toml	Aboriginal Plain English Version	Aboriginal Plain English Version	English	English	1547430
Holy-Bible---English---Revised-Version---Standard-Edition.toml	Revised Version 1895	Revised Version 1895	English	English	4319972
Holy-Bible---English---Rotherham-Bible---Standard-Edition.toml	Rotherham Emphasized Bible	Rotherham Emphasized Bible	English	English	4575028
