Holy-Bible---Boga---Boga-Bible---Standard-Edition.txt	Boga Bible	Boka Bible	Boga	Boka	290123
Holy-Bible---Bondei---Bondei-Bible---Standard-Edition.txt	Bondei Bible	Bondei Bible	Bondei	Bondei	455292
Holy-Bible---Borna---Borna-Latin-Bible---Standard-Edition.txt	Borna Bible Latin Version	Handr Taara	Borna	Borni	991970
Holy-Bible---Breton---Breton-Gospels---Standard-Edition.txt	Breton Gospels	an Bibl	Breton	Brezhoneg	450588
Holy-Bible---Bu---Bauchi-Bu-Bible---Standard-Edition.txt	Bu Bauchi Bible	Geji Bauchi Bible	Bu	Geji	217110
Holy-Bible---Bu---Bu-Bible---Standard-Edition.txt	Bu Bible	Jida Bible	Bu	Jida	819484
Holy-Bible---Bugun---Bugun-Bible---Standard-Edition.txt	Bugun Bible	Iwo Surua Mua Wie Pha Bible	Bugun	Khowa	1248288
Holy-Bible---Bulgarian---Bulgarian-Bible---Standard-Edition.txt	Bulgarian Bible	Българска Библия	Bulgarian	Българска	6521308
Holy-Bible---Bwile---Bwile-Bible---Standard-Edition.txt	Bwile Bible	Bwile Bible	Bwile	Bwile	143118
Holy-Bible---Calo---Calo-Bible---Standard-Edition.txt	Calo Gospel of Luke	Evangelio Español Romaní de Lucas	Calo	Romaní	144712
Holy-Bible---Cebuano---Cebuano-Bible---Standard-Edition.txt	Cebuano Bible	Balaan nga Bibliya	Cebuano	Cebuano	5063226
Holy-Bible---Cebuano---Cebuano-Open-Bible---Standard-Edition.txt	Cebuano Open Bible	Ang Pulong sa Dios	Cebuano	Cebuano	4692614
Holy-Bible---Cebuano---Cebuano-Philippine---Standard-Edition.txt	Cebuano Bible, Revelation	Cebuano Ang Biblia, Pinadayag	Cebuano	Cebuano	5155034
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Standard-Edition.txt	Chamorro Gospels, Acts, Psalms	Y Cuatro Ebangelio Sija Yan Y Checho Y Apostoles Yan Y Salmo Sija	Chamorro	Chamorro	817698
Holy-Bible---Cherokee---Cherokee-New-Testament---Standard-Edition.txt	Cherokee New Testament 1860	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	Cherokee	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	1658446
Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible---Standard-Edition.txt	Chhattisgarhi Bible	सुतंतर समकालीन छत्तीसगढ़ी अनुवाद	Chhattisgarhi	छत्तीसगढ़ी	9687100
Holy-Bible---Chichewa---Chichewa-Bible---Standard-Edition.txt	Chichewa Bible	Tsekulani Mawu a Mulungu	Chichewa	Chichewa	4309606
Holy-Bible---Chin-Daai---Daai-Chin-Bible---Standard-Edition.txt	Daai Chin Bible	Dai Cangcim Kthai	Chin, Daai	Daai	1052432
Holy-Bible---Chin-Eastern-Khumi---Asang-Khongca-Bible---Standard-Edition.txt	Eastern Khumi Chin Bible	Asang Khongca Bible	Chin, Eastern Khumi	Asaang Khongca	4635764
Holy-Bible---Chin-Matu---Matupi-Chin-2019---Standard-Edition.txt	Matupi Chin Standard Bible 2019	Baibal Olcim	Chin, Matu	Matupi Chin	4149363
Holy-Bible---Chin-Matu---Matupi-Chin-Bible---Standard-Edition.txt	Matupi Chin Standard Bible	Baibal Olcim	Chin, Matu	Matupi Chin	4147981
Holy-Bible---Chin-Matu---Tuivang-Matu-Chin-Bible---Standard-Edition.txt	Tuivang Matu Chin Bible	Tuivang Holy Bible	Chin, Matu	Tuivang	1463224
Holy-Bible---Chin-Siyin---Siyin-Chin-Bible---Standard-Edition.txt	Siyin Chin Bible	Tinaung Takluem	Chin, Siyin	Siyin Chin	1046945
Holy-Bible---Chin-Thado---Chongthu-Bible---Standard-Edition.txt	Chongthu Bible	Pathen Lekhabu Theng	Chin, Thado	Chongthu	4718504
Holy-Bible---Chin-Thaiphum---Thai-Phum-Bible---Standard-Edition.txt	Thai Phum Holy Bible	Thai Phum Holy Bible	Chin, Thaiphum	Thai Phum	4321536
Holy-Bible---Chinese---Chinese-Easy-to-Read---Standard-Edition.txt	Free Easy to Read Bible	免费的易读圣经	Chinese	汉语	879811
Holy-Bible---Chinese---Chinese-Sigao-Bible---Standard-Edition.txt	Sīgāo Běn, Bible	思高本 聖經：思高聖經學會譯釋	Chinese	漢語	3481807
Holy-Bible---Chinese---Chinese-Union-Version-Simplified---Standard-Edition.txt	Chinese Union Version Simplified	新标点和合本	Chinese	汉语	3304490
Holy-Bible---Chinese---Chinese-Union-Version-Traditional---Standard-Edition.txt	Chinese Union Version Traditional	新標點和合本	Chinese	漢語	3314173
Holy-Bible---Chinese---Mandarin-Bible-Simplified---Standard-Edition.txt	Mandarin Open Bible (Simplified)	圣经当代译本开放资源	Chinese	汉语	3232671
Holy-Bible---Chinese---Mandarin-Bible-Traditional---Standard-Edition.txt	Mandarin Open Bible (Traditional)	聖經，當代譯本開放資源	Chinese	汉语	3232738
Holy-Bible---Chiyawo---Yao---Standard-Edition.txt	Yao New Testament	Lilangano lya Sambano	Ciyawo	Ciyawo	1206963
Holy-Bible---Cishingini---Cishingini-Bible---Standard-Edition.txt	Cishingini Shingini Bible	Cishingini Shingini Bible	Cishingini Shingini	Cishingini Shingini	3195347
Holy-Bible---Coptic---Coptic-Boharic-NT---Standard-Edition.txt	Coptic Boharic New Testament	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	Coptic Boharic	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	2082902
Holy-Bible---Coptic---Coptic-NT---Standard-Edition.txt	Coptic New Testament	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2247915
Holy-Bible---Coptic---Sahidic-Bible---Standard-Edition.txt	Coptic Sahidic NT: Askeland, Schulz	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	1920054
