Holy-Bible---Boga---Boga-Bible---Standard-Edition.tar	Boga Bible	Boka Bible	Boga	Boka	307200
Holy-Bible---Bondei---Bondei-Bible---Standard-Edition.tar	Bondei Bible	Bondei Bible	Bondei	Bondei	471040
Holy-Bible---Borna---Borna-Latin-Bible---Standard-Edition.tar	Borna Bible Latin Version	Handr Taara	Borna	Borni	1034240
Holy-Bible---Breton---Breton-Gospels---Standard-Edition.tar	Breton Gospels	an Bibl	Breton	Brezhoneg	471040
Holy-Bible---Bu---Bauchi-Bu-Bible---Standard-Edition.tar	Bu Bauchi Bible	Geji Bauchi Bible	Bu	Geji	235520
Holy-Bible---Bu---Bu-Bible---Standard-Edition.tar	Bu Bible	Jida Bible	Bu	Jida	870400
Holy-Bible---Bugun---Bugun-Bible---Standard-Edition.tar	Bugun Bible	Iwo Surua Mua Wie Pha Bible	Bugun	Khowa	1290240
Holy-Bible---Bulgarian---Bulgarian-Bible---Standard-Edition.tar	Bulgarian Bible	Българска Библия	Bulgarian	Българска	6656000
Holy-Bible---Bwile---Bwile-Bible---Standard-Edition.tar	Bwile Bible	Bwile Bible	Bwile	Bwile	153600
Holy-Bible---Calo---Calo-Bible---Standard-Edition.tar	Calo Gospel of Luke	Evangelio Español Romaní de Lucas	Calo	Romaní	153600
Holy-Bible---Cebuano---Cebuano-Bible---Standard-Edition.tar	Cebuano Bible	Balaan nga Bibliya	Cebuano	Cebuano	5191680
Holy-Bible---Cebuano---Cebuano-Open-Bible---Standard-Edition.tar	Cebuano Open Bible	Ang Pulong sa Dios	Cebuano	Cebuano	4823040
Holy-Bible---Cebuano---Cebuano-Philippine---Standard-Edition.tar	Cebuano Bible, Revelation	Cebuano Ang Biblia, Pinadayag	Cebuano	Cebuano	5294080
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Standard-Edition.tar	Chamorro Gospels, Acts, Psalms	Y Cuatro Ebangelio Sija Yan Y Checho Y Apostoles Yan Y Salmo Sija	Chamorro	Chamorro	849920
Holy-Bible---Cherokee---Cherokee-New-Testament---Standard-Edition.tar	Cherokee New Testament 1860	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	Cherokee	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	1699840
Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible---Standard-Edition.tar	Chhattisgarhi Bible	सुतंतर समकालीन छत्तीसगढ़ी अनुवाद	Chhattisgarhi	छत्तीसगढ़ी	9820160
Holy-Bible---Chichewa---Chichewa-Bible---Standard-Edition.tar	Chichewa Bible	Tsekulani Mawu a Mulungu	Chichewa	Chichewa	4444160
Holy-Bible---Chin-Daai---Daai-Chin-Bible---Standard-Edition.tar	Daai Chin Bible	Dai Cangcim Kthai	Chin, Daai	Daai	1095680
Holy-Bible---Chin-Eastern-Khumi---Asang-Khongca-Bible---Standard-Edition.tar	Eastern Khumi Chin Bible	Asang Khongca Bible	Chin, Eastern Khumi	Asaang Khongca	4771840
Holy-Bible---Chin-Matu---Matupi-Chin-2019---Standard-Edition.tar	Matupi Chin Standard Bible 2019	Baibal Olcim	Chin, Matu	Matupi Chin	4280320
Holy-Bible---Chin-Matu---Matupi-Chin-Bible---Standard-Edition.tar	Matupi Chin Standard Bible	Baibal Olcim	Chin, Matu	Matupi Chin	4280320
Holy-Bible---Chin-Matu---Tuivang-Matu-Chin-Bible---Standard-Edition.tar	Tuivang Matu Chin Bible	Tuivang Holy Bible	Chin, Matu	Tuivang	1525760
Holy-Bible---Chin-Siyin---Siyin-Chin-Bible---Standard-Edition.tar	Siyin Chin Bible	Tinaung Takluem	Chin, Siyin	Siyin Chin	1095680
Holy-Bible---Chin-Thado---Chongthu-Bible---Standard-Edition.tar	Chongthu Bible	Pathen Lekhabu Theng	Chin, Thado	Chongthu	4853760
Holy-Bible---Chin-Thaiphum---Thai-Phum-Bible---Standard-Edition.tar	Thai Phum Holy Bible	Thai Phum Holy Bible	Chin, Thaiphum	Thai Phum	4454400
Holy-Bible---Chinese---Chinese-Easy-to-Read---Standard-Edition.tar	Free Easy to Read Bible	免费的易读圣经	Chinese	汉语	921600
Holy-Bible---Chinese---Chinese-Sigao-Bible---Standard-Edition.tar	Sīgāo Běn, Bible	思高本 聖經：思高聖經學會譯釋	Chinese	漢語	3614720
Holy-Bible---Chinese---Chinese-Union-Version-Simplified---Standard-Edition.tar	Chinese Union Version Simplified	新标点和合本	Chinese	汉语	3440640
Holy-Bible---Chinese---Chinese-Union-Version-Traditional---Standard-Edition.tar	Chinese Union Version Traditional	新標點和合本	Chinese	漢語	3450880
Holy-Bible---Chinese---Mandarin-Bible-Simplified---Standard-Edition.tar	Mandarin Open Bible (Simplified)	圣经当代译本开放资源	Chinese	汉语	3368960
Holy-Bible---Chinese---Mandarin-Bible-Traditional---Standard-Edition.tar	Mandarin Open Bible (Traditional)	聖經，當代譯本開放資源	Chinese	汉语	3368960
Holy-Bible---Chiyawo---Yao---Standard-Edition.tar	Yao New Testament	Lilangano lya Sambano	Ciyawo	Ciyawo	1249280
Holy-Bible---Cishingini---Cishingini-Bible---Standard-Edition.tar	Cishingini Shingini Bible	Cishingini Shingini Bible	Cishingini Shingini	Cishingini Shingini	3276800
Holy-Bible---Coptic---Coptic-Boharic-NT---Standard-Edition.tar	Coptic Boharic New Testament	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	Coptic Boharic	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	2129920
Holy-Bible---Coptic---Coptic-NT---Standard-Edition.tar	Coptic New Testament	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2293760
Holy-Bible---Coptic---Sahidic-Bible---Standard-Edition.tar	Coptic Sahidic NT: Askeland, Schulz	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	1966080
Holy-Bible---Coptic---Sahidic-Coptic-Horner---Standard-Edition.tar	Coptic Sahidic NT: Horner	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2068480
Holy-Bible---Croatian---Croatian-Bible---Standard-Edition.tar	Croatian Bible	Hrvatski Biblija	Croatian	Hrvatski	3624960
Holy-Bible---Croatian---Croatian-Open-Bible---Standard-Edition.tar	Croatian Open Bible	Open Knjiga O Kristu	Croatian	Hrvatski	921600
Holy-Bible---Cung---Chung-Bible---Standard-Edition.tar	Chung Bible	Kiŋwakti ki Nyɔ Miŋkaiŋ Mifiaŋ	Cung	Chung	1433600
Holy-Bible---Czech---Czech-Bible-Kralicka---Standard-Edition.tar	Czech Bible Kralicka 1613	Czech Bible Kralicka 1613	Czech	Čeština	4096000
Holy-Bible---Czech---Kralicka---Standard-Edition.tar	Czech Kralická Bible 1613	Bible Kralická 1613	Czech	Čeština	4116480
Holy-Bible---Czech---Living-Bible---Standard-Edition.tar	Czech Living New Testament	Open Slovo Na Cestu	Czech	Čeština	972800
Holy-Bible---Danish---Danish-1871-1907---Standard-Edition.tar	Danish Bible OT1871 / NT1907	Dansk Bibel	Danish	Dansk	4116480
Holy-Bible---Danish---Danish-1931-1907---Standard-Edition.tar	Danish Bible OT1931 / NT1907	Dansk Bibel	Danish	Dansk	3891200
Holy-Bible---Danish---Danish-Bible---Standard-Edition.tar	Danish Bible	Dansk Bibel	Danish	Dansk	3870720
Holy-Bible---Dawro---Dawuro-Bible---Standard-Edition.tar	Dawuro Bible, Ethiopian (Latin)	Geeshsha Mas'aafaa	Dawro	Dawro	4853760
Holy-Bible---Desiya---Desiya-Bible---Standard-Edition.tar	Desiya New Testament	ସତିଅର୍‌ ବାଟ୍‌	Desiya	ଦେଶିଆ	3143680
Holy-Bible---Dhanki---Dhanki-Devanagari-Bible---Standard-Edition.tar	Dhanki Devanagari Bible	परमेश्वरन सत्य वचन	Dhanki	Dhanki	4536320
Holy-Bible---Dholuo---Dholuo-Bible---Standard-Edition.tar	Dholuo Bible	Moting’o Loko Manyien	Dholuo	Dholuo	4003840
Holy-Bible---Dombe---Dombe-Bible---Standard-Edition.tar	Dombe Bible	Dombe Bible	Dombe	Dombe	1024000
Holy-Bible---Dongxiang---Donxian-Bible---Standard-Edition.tar	Dongxiang Santa Bible	Hudani Kielien	Dongxiang	Santa	921600
Holy-Bible---Dutch---Canisiusvertaling---Standard-Edition.tar	Dutch Petrus Canisius Translation	Nederlandse Petrus Canisiusvertaling Bijbel	Dutch	Nederlandse	4249600
Holy-Bible---Dutch---Leuvense-Bible---Standard-Edition.tar	Leuvense Bible	Leuvense Bijbel	Dutch	Nederlandse	4904960
Holy-Bible---Dutch---Schrift---Standard-Edition.tar	Dutch Holy Bible	De Heilige Schrift 1917	Dutch	Nederlandse	4546560
Holy-Bible---Dutch---Statenvertaling---Standard-Edition.tar	Dutch States Translation	Nederlandse Statenvertaling Bijbel	Dutch	Nederlandse	4556800
Holy-Bible---Duya---Duya-Bible---Standard-Edition.tar	Idun Duya Bible	Ibibemuwe-Num Iyiki Ifa Ru Dũya	Idun	Dũya	1167360
Holy-Bible---Ekajuk---Ekajuk-Bible---Standard-Edition.tar	Kajuk Bible	Ekajuk Bible	Kajuk	Ekajuk	2304000
Holy-Bible---English---A-Conservative-Version---Standard-Edition.tar	A Conservative Version	A Conservative Version	English	English	4321280
Holy-Bible---English---Aionian-Bible---Standard-Edition.tar	Aionian Bible	Aionian Bible	English	English	4259840
Holy-Bible---English---American-Standard-Version-1901---Standard-Edition.tar	American Standard Version 1901	American Standard Version 1901	English	English	4382720
Holy-Bible---English---Anderson-Bible---Standard-Edition.tar	Anderson New Testament 1864	Anderson New Testament 1864	English	English	1024000
Holy-Bible---English---Berean-Standard---Standard-Edition.tar	Berean Standard Bible	Berean Standard Bible	English	English	4106240
Holy-Bible---English---Bible-in-Basic-English---Standard-Edition.tar	Bible in Basic English	Bible in Basic English	English	English	4403200
Holy-Bible---English---Brenton-English-Septuagint---Standard-Edition.tar	Brenton English Septuagint	Brenton English Septuagint	English	English	3368960
Holy-Bible---English---British-English-Septuagint-2012---Standard-Edition.tar	British English Septuagint 2012	British English Septuagint 2012	English	English	3368960
Holy-Bible---English---Catholic-Public-Domain---Standard-Edition.tar	Catholic Public Domain Version	Catholic Public Domain Version	English	English	4556800
Holy-Bible---English---Darby-Translation---Standard-Edition.tar	Darby Translation	Darby Translation	English	English	4331520
Holy-Bible---English---Douay-Rheims-1899---Standard-Edition.tar	Douay-Rheims 1899	Douay-Rheims 1899	English	English	4290560
Holy-Bible---English---Family-35-NT---Standard-Edition.tar	Family 35 New Testament	Family 35 New Testament	English	English	1024000
Holy-Bible---English---Free-Bible-Version---Standard-Edition.tar	Free Bible Version	Free Bible Version	English	English	4218880
Holy-Bible---English---Geneva-Bible---Standard-Edition.tar	Geneva Bible	Geneva Bible	English	English	4413440
Holy-Bible---English---Godbey-Bible---Standard-Edition.tar	Godbey New Testament	Godbey New Testament	English	English	1003520
Holy-Bible---English---Gods-Living-Word---Standard-Edition.tar	God's Living Word	God's Living Word	English	English	133120
Holy-Bible---English---Haweis-Bible---Standard-Edition.tar	Haweis New Testament	Haweis New Testament	English	English	1044480
Holy-Bible---English---Jewish-Bible---Standard-Edition.tar	Jewish Bible in English	Jewish Bible in English	English	English	3379200
Holy-Bible---English---King-James-Version---Standard-Edition.tar	King James Version	King James Version	English	English	4413440
Holy-Bible---English---King-James-Version-American---Standard-Edition.tar	King James Version, American	King James Version, American	English	English	4321280
Holy-Bible---English---King-James-Version-Cambridge---Standard-Edition.tar	King James Version, Cambridge	King James Version, Cambridge	English	English	4372480
Holy-Bible---English---King-James-Version-Restored-Name---Standard-Edition.tar	King James Version, Restored	King James Version, Restored	English	English	4362240
Holy-Bible---English---King-James-Version-Revised---Standard-Edition.tar	King James Version, Revised	King James Version, Revised	English	English	4352000
Holy-Bible---English---King-James-Version-Updated---Standard-Edition.tar	King James Version, Updated	King James Version, Updated	English	English	4382720
Holy-Bible---English---LXX2012-U-S-English---Standard-Edition.tar	LXX: Septuagint, English 2012	LXX: Septuagint, English 2012	English	English	3358720
Holy-Bible---English---Leeser-Tanakh---Standard-Edition.tar	Leeser Tanakh Old Testament	Leeser Tanakh Old Testament	English	English	3502080
Holy-Bible---English---Literal-Standard---Standard-Edition.tar	Literal Standard Version	Literal Standard Version	English	English	4341760
Holy-Bible---English---Living-Oracles-NT---Standard-Edition.tar	Living Oracles NT	Living Oracles NT	English	English	1003520
Holy-Bible---English---Majority-Standard-Bible---Standard-Edition.tar	Majority Standard Bible	Majority Standard Bible	English	English	4116480
Holy-Bible---English---Montgomery-NT---Standard-Edition.tar	Montgomery New Testament	Montgomery New Testament	English	English	1024000
Holy-Bible---English---New-Heart-Aramaic---Standard-Edition.tar	New Heart English Bible, Aramaic	New Heart English Bible, Aramaic	English	English	4280320
Holy-Bible---English---New-Heart-Jehovah---Standard-Edition.tar	New Heart English Bible, Jehovah	New Heart English Bible, Jehovah	English	English	4270080
