Holy-Bible---English---Text-Critical---Standard-Edition.sqlite	Boyd Text-Critical English NT	Boyd Text-Critical English NT	English	English	1105920
Holy-Bible---English---Trans-Trans---Standard-Edition.sqlite	Translation for Translators	Translation for Translators	English	English	6377472
Holy-Bible---English---Twentieth-Century-NT---Standard-Edition.sqlite	Twentieth Century New Testament	Twentieth Century New Testament	English	English	1175552
Holy-Bible---English---Tyndale-Bible---Standard-Edition.sqlite	Tyndale Genesis, New Testament	Tyndale Genesis, New Testament	English	English	1974272
Holy-Bible---English---Unlocked-Literal-Bible---Standard-Edition.sqlite	Unlocked Literal Bible	Unlocked Literal Bible	English	English	4657152
Holy-Bible---English---Webster-Bible---Standard-Edition.sqlite	Webster Bible	Webster Bible	English	English	4718592
Holy-Bible---English---Webster-Bible-Revised---Standard-Edition.sqlite	Webster Version, Revised	Webster Version, Revised	English	English	4681728
Holy-Bible---English---Weymouth-NT---Standard-Edition.sqlite	Weymouth New Testament	Weymouth New Testament	English	English	1179648
Holy-Bible---English---World-English-Bible---Standard-Edition.sqlite	World English Bible	World English Bible	English	English	4583424
Holy-Bible---English---World-English-Bible-British-Edition---Standard-Edition.sqlite	World English Bible, British	World English Bible, British	English	English	4603904
Holy-Bible---English---World-English-Bible-Updated---Standard-Edition.sqlite	World English Bible Updated	World English Bible Updated	English	English	4599808
Holy-Bible---English---World-Messianic-Bible---Standard-Edition.sqlite	World Messianic Bible	World Messianic Bible	English	English	4603904
Holy-Bible---English---World-Messianic-Bible-British-Edition---Standard-Edition.sqlite	World Messianic Bible, British	World Messianic Bible, British	English	English	4608000
Holy-Bible---English---Worsley-Bible---Standard-Edition.sqlite	John Worsley New Testament	John Worsley New Testament	English	English	1089536
Holy-Bible---English---Wycliffe-Bible---Standard-Edition.sqlite	Wycliffe Bible	Wycliffe Bible	English	English	4734976
Holy-Bible---English---Youngs-Literal-Translation---Standard-Edition.sqlite	Young's Literal Translation	Young's Literal Translation	English	English	4739072
Holy-Bible---Esperanto---Esperanto-Bible---Standard-Edition.sqlite	Esperanto London Bible	Esperanto London Bible	Esperanto	Esperanto	4403200
Holy-Bible---Estonian---Contemporary---Standard-Edition.sqlite	Estonian Modern Bible	Pühakiri Kaasaegses Eesti Keeles	Estonian	Eesti	1044480
Holy-Bible---Estonian---For-All---Standard-Edition.sqlite	Estonian Bible	Piibel Kõigile	Estonian	Eesti	569344
Holy-Bible---Etulo---Etulo-Bible---Standard-Edition.sqlite	Etulo Bible	Utur Bible	Etulo	Utur	1179648
Holy-Bible---Ewe---Word-of-Life---Standard-Edition.sqlite	Éwé Bible	Biblia Agbenya La	Ewe	Eʋegbe	4685824
Holy-Bible---Falam---Falam-Chin-Bible---Standard-Edition.sqlite	Falam Chin Bible	Thukam Thar Lente Ṭon	Chin, Falam	Lai	114688
Holy-Bible---Finnish---Finnish-Bible---Standard-Edition.sqlite	Finnish Bible 1776	Finnish Bible 1776	Finnish	Suomen Kieli	4845568
Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Standard-Edition.sqlite	Finnish Pyha Raamattu 1933/1938	Finnish Pyha Raamattu 1933/1938	Finnish	Suomen Kieli	4788224
Holy-Bible---Finnish---Open-Living-News---Standard-Edition.sqlite	Finnish Open Living News	Suomi Avoin Elävä Uutinen	Finnish	Suomen Kieli	1204224
